方法,资料,企业编号,来源组,余额走势,预测日期,预测内容,实际余额_cny,预测余额_cny,预测下限_cny,预测上限_cny,绝对误差_cny,实际余额是否落在范围内,范围宽度占预测日余额比例,漏出范围扣分
直方图梯度提升树,逐笔金额余额用途,matrix_t14_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-16,以后30个银行营业日的日均余额,3799763.337,3844236.642252444,3022723.8598998464,4665749.424605041,44473.305252444,1,0.43904007737705625,0.43904007737705625
直方图梯度提升树,逐笔金额余额用途,matrix_t14_f04_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-09,下一银行营业日的日末余额,3832111.97,3867541.3110922836,3211622.7545802197,4523459.867604347,35429.34109228337,1,0.34345066245894884,0.34345066245894884
直方图梯度提升树,逐笔金额余额用途,matrix_t14_f04_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-09,以后10个银行营业日的日均余额,3896670.975,3752769.5721267,2712293.471012633,4793245.673240767,143901.40287330002,1,0.5448118560642645,0.5448118560642645
直方图梯度提升树,逐笔金额余额用途,matrix_t14_f04_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-09,以后30个银行营业日的日均余额,3870530.6010000003,3950794.3410434164,3112320.099234307,4789268.582852526,80263.74004341615,1,0.43904007737705625,0.43904007737705625
直方图梯度提升树,逐笔金额余额用途,matrix_t15_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-15,下一银行营业日的日末余额,4013009.37,4051371.8006985392,3363657.813126651,4739085.788270428,38362.43069853913,1,0.34345066245894895,0.34345066245894895
直方图梯度提升树,逐笔金额余额用途,matrix_t15_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-15,以后10个银行营业日的日均余额,4046537.182,4156606.789145962,3065693.959547969,5247519.618743954,110069.60714596184,1,0.5448118560642645,0.5448118560642645
直方图梯度提升树,逐笔金额余额用途,matrix_t15_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-15,以后30个银行营业日的日均余额,4005001.053,4235685.356574879,3356566.358360879,5114804.354788879,230684.3035748792,1,0.43904007737705636,0.43904007737705636
直方图梯度提升树,逐笔金额余额用途,matrix_t15_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-11,下一银行营业日的日末余额,4295996.05,4275392.537592875,3546733.665437895,5004051.409747855,20603.512407124974,1,0.34345066245894884,0.34345066245894884
直方图梯度提升树,逐笔金额余额用途,matrix_t15_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-11,以后10个银行营业日的日均余额,4277362.147,4336198.520792438,3180335.289275457,5492061.752309418,58836.37379243784,1,0.5448118560642645,0.5448118560642645
直方图梯度提升树,逐笔金额余额用途,matrix_t15_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-11,以后30个银行营业日的日均余额,4103068.803666667,4385367.436449227,3453907.746367428,5316827.126531025,282298.63278255984,1,0.4390400773770562,0.4390400773770562
直方图梯度提升树,逐笔金额余额用途,matrix_t15_f04_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-08,下一银行营业日的日末余额,4078705.61,4082757.4095658753,3387761.5758967726,4777753.243234978,4051.799565875437,1,0.34345066245894884,0.34345066245894884
直方图梯度提升树,逐笔金额余额用途,matrix_t15_f04_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-08,以后10个银行营业日的日均余额,4001836.4189999998,4094000.8998039514,2991536.961061506,5196464.838546397,92164.48080395162,1,0.5448118560642647,0.5448118560642647
直方图梯度提升树,逐笔金额余额用途,matrix_t15_f04_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-08,以后30个银行营业日的日均余额,4005670.5223333333,4212647.458323217,3324219.9258030676,5101074.990843367,206976.93598988373,1,0.4390400773770564,0.4390400773770564
直方图梯度提升树,逐笔金额余额用途,matrix_t17_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-13,下一银行营业日的日末余额,3067480.59,3078828.6430537975,2552064.522696064,3605592.763411531,11348.053053797688,1,0.3434506624589489,0.3434506624589489
直方图梯度提升树,逐笔金额余额用途,matrix_t17_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-13,以后10个银行营业日的日均余额,3074781.004,3134286.6978408396,2298686.801001337,3969886.5946803424,59505.693840839434,1,0.5448118560642646,0.5448118560642646
直方图梯度提升树,逐笔金额余额用途,matrix_t17_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-13,以后30个银行营业日的日均余额,3082939.2540000007,3061221.902138978,2387848.4443458687,3734595.359932087,21717.35186102288,1,0.4390400773770563,0.4390400773770563
直方图梯度提升树,逐笔金额余额用途,matrix_t17_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-15,下一银行营业日的日末余额,3173467.62,3153287.575667657,2620155.9143730006,3686419.2369623133,20180.044332343154,1,0.34345066245894884,0.34345066245894884
直方图梯度提升树,逐笔金额余额用途,matrix_t17_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-15,以后10个银行营业日的日均余额,3303971.907,3257406.0231061503,2411705.368936402,4103106.677275899,46565.883893849794,1,0.5448118560642645,0.5448118560642645
直方图梯度提升树,逐笔金额余额用途,matrix_t17_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-15,以后30个银行营业日的日均余额,3188756.3726666663,3288518.4644548018,2607005.2475311295,3970031.681378474,99762.09178813547,1,0.4390400773770564,0.4390400773770564
直方图梯度提升树,逐笔金额余额用途,matrix_t18_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期下降,2025-05-09,下一银行营业日的日末余额,2648364.01,2682999.577323534,2232427.681878373,3133571.472768695,34635.567323534284,1,0.34345066245894895,0.34345066245894895
直方图梯度提升树,逐笔金额余额用途,matrix_t18_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期下降,2025-05-09,以后10个银行营业日的日均余额,2732749.3900000006,2789425.501133053,2074688.4588738533,3504162.543392253,56676.1111330525,1,0.5448118560642647,0.5448118560642647
直方图梯度提升树,逐笔金额余额用途,matrix_t18_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期下降,2025-05-09,以后30个银行营业日的日均余额,2943302.5246666665,2786532.2405189434,2210556.877933015,3362507.6031048717,156770.2841477231,1,0.43904007737705625,0.43904007737705625
直方图梯度提升树,逐笔金额余额用途,matrix_t18_f03_c01_calendar01_revision01,shared_contract_factory,长期下降,2025-05-06,下一银行营业日的日末余额,2622435.85,2791757.8000945565,2318275.4992960515,3265240.1008930616,169321.95009455644,1,0.34345066245894873,0.34345066245894873
直方图梯度提升树,逐笔金额余额用途,matrix_t18_f03_c01_calendar01_revision01,shared_contract_factory,长期下降,2025-05-06,以后10个银行营业日的日均余额,2708588.993,2855560.695129761,2104481.139001536,3606640.251257986,146971.70212976122,1,0.5448118560642645,0.5448118560642645
直方图梯度提升树,逐笔金额余额用途,matrix_t18_f03_c01_calendar01_revision01,shared_contract_factory,长期下降,2025-05-06,以后30个银行营业日的日均余额,2618489.664,2852489.633390597,2247227.426321513,3457751.840459681,233999.9693905972,1,0.43904007737705625,0.43904007737705625
直方图梯度提升树,逐笔金额余额用途,matrix_t19_f01_c01_calendar01_revision01_revision01,shared_contract_factory,冲高回落,2025-05-11,下一银行营业日的日末余额,3195191.37,3240346.1418257,2695311.917911239,3785380.3657401614,45154.77182570007,1,0.34345066245894895,0.34345066245894895
直方图梯度提升树,逐笔金额余额用途,matrix_t19_f01_c01_calendar01_revision01_revision01,shared_contract_factory,冲高回落,2025-05-11,以后10个银行营业日的日均余额,3230740.632,3319735.693758129,2455154.1406948105,4184317.2468214477,88995.06175812893,1,0.5448118560642647,0.5448118560642647
直方图梯度提升树,逐笔金额余额用途,matrix_t19_f01_c01_calendar01_revision01_revision01,shared_contract_factory,冲高回落,2025-05-11,以后30个银行营业日的日均余额,3190687.683333333,3368019.9225855637,2671291.4139627265,4064748.431208401,177332.23925223062,1,0.43904007737705647,0.43904007737705647
直方图梯度提升树,逐笔金额余额用途,matrix_t19_f02_c01_calendar01_revision01_revision01,shared_contract_factory,冲高回落,2025-05-09,下一银行营业日的日末余额,3166359.68,3202194.7460989133,2661998.8559157895,3742390.636282037,35835.066098913085,1,0.3434506624589489,0.3434506624589489
直方图梯度提升树,逐笔金额余额用途,matrix_t19_f02_c01_calendar01_revision01_revision01,shared_contract_factory,冲高回落,2025-05-09,以后10个银行营业日的日均余额,3221817.1030000006,3287155.1765290108,2430248.616903049,4144061.7361549726,65338.07352901017,1,0.5448118560642647,0.5448118560642647
直方图梯度提升树,逐笔金额余额用途,matrix_t19_f02_c01_calendar01_revision01_revision01,shared_contract_factory,冲高回落,2025-05-09,以后30个银行营业日的日均余额,3130563.716666667,3227730.7167733205,2537187.1501173265,3918274.2834293144,97167.00010665366,1,0.4390400773770563,0.4390400773770563
直方图梯度提升树,逐笔金额余额用途,matrix_t19_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-12,下一银行营业日的日末余额,3016104.95,3064941.3745803693,2546999.753018762,3582882.9961419767,48836.424580369145,1,0.3434506624589488,0.3434506624589488
直方图梯度提升树,逐笔金额余额用途,matrix_t19_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-12,以后10个银行营业日的日均余额,3071157.304,3225887.1736092637,2404282.3056622054,4047492.041556322,154729.86960926373,1,0.5448118560642647,0.5448118560642647
直方图梯度提升树,逐笔金额余额用途,matrix_t19_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-12,以后30个银行营业日的日均余额,3046184.4986666664,3329576.4115336165,2667480.936220955,3991671.886846278,283391.91286695004,1,0.43904007737705636,0.43904007737705636
直方图梯度提升树,逐笔金额余额用途,matrix_t20_f01_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-09,下一银行营业日的日末余额,3802671.21,3892291.277994133,3234750.853005006,4549831.70298326,89620.0679941331,1,0.3434506624589489,0.3434506624589489
直方图梯度提升树,逐笔金额余额用途,matrix_t20_f01_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-09,以后10个银行营业日的日均余额,3796121.6,3928811.242718666,2885762.390197003,4971860.095240328,132689.64271866577,1,0.5448118560642645,0.5448118560642645
直方图梯度提升树,逐笔金额余额用途,matrix_t20_f01_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-09,以后30个银行营业日的日均余额,3756284.101333334,4064799.004115533,3224251.494325028,4905346.513906038,308514.902782199,1,0.43904007737705636,0.43904007737705636
直方图梯度提升树,逐笔金额余额用途,matrix_t20_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-14,下一银行营业日的日末余额,3797833.43,3800655.4206890534,3156085.330974036,4445225.510404071,2821.9906890532,1,0.34345066245894906,0.34345066245894906
直方图梯度提升树,逐笔金额余额用途,matrix_t20_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-14,以后10个银行营业日的日均余额,3769608.357,3738202.6137650423,2715728.4556809193,4760676.771849166,31405.74323495757,1,0.5448118560642647,0.5448118560642647
直方图梯度提升树,逐笔金额余额用途,matrix_t20_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-14,以后30个银行营业日的日均余额,3766394.883,4003183.5973865064,3179216.335138928,4827150.859634085,236788.71438650647,1,0.4390400773770562,0.4390400773770562
直方图梯度提升树,逐笔金额余额用途,matrix_t21_f01_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-18,下一银行营业日的日末余额,3560556.79,3660171.4128226987,3037698.8957989574,4282643.9298464395,99614.62282269867,1,0.3434506624589488,0.3434506624589488
直方图梯度提升树,逐笔金额余额用途,matrix_t21_f01_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-18,以后10个银行营业日的日均余额,3770003.2120000003,3701110.723455041,2713689.692088611,4688531.754821472,68892.48854495911,1,0.5448118560642647,0.5448118560642647
直方图梯度提升树,逐笔金额余额用途,matrix_t21_f01_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-18,以后30个银行营业日的日均余额,3849702.3766666665,3785822.3283891105,2990102.849839962,4581541.806938259,63880.048277555965,1,0.43904007737705636,0.43904007737705636
直方图梯度提升树,逐笔金额余额用途,matrix_t22_f01_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-11,下一银行营业日的日末余额,3453750.25,3511001.8876050166,2917905.481939886,4104098.293270147,57251.637605016585,1,0.343450662458949,0.343450662458949
直方图梯度提升树,逐笔金额余额用途,matrix_t22_f01_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-11,以后10个银行营业日的日均余额,3318058.054,3717041.3541149083,2776219.3120724494,4657863.396157367,398983.30011490826,1,0.5448118560642645,0.5448118560642645
直方图梯度提升树,逐笔金额余额用途,matrix_t22_f01_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-11,以后30个银行营业日的日均余额,3531790.854,3585434.4330537627,2827267.044553249,4343601.821554276,53643.579053762835,1,0.43904007737705614,0.43904007737705614
直方图梯度提升树,逐笔金额余额用途,matrix_t22_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-12,下一银行营业日的日末余额,3527515.2,3408595.044010584,2819014.9377453076,3998175.15027586,118920.15598941641,1,0.34345066245894895,0.34345066245894895
